Record_ID,Age,CGPA,Attendance_Percent,Coding_Score,Communication_Score,Projects_Count,Certifications_Count,Technical_Skills,Aptitude_Score,Previous_Internship,Internship_Selected
2301,20,7.17,53.6,91.2,73.8,3.0,0.0,Intermediate,68.9,No,0
2302,20,4.5,75.0,83.9,58.6,2.0,2.0,Intermediate,44.0,No,0
2303,21,6.69,90.8,89.6,83.6,2.0,0.0,Intermediate,55.1,No,1
2304,18,7.97,78.5,53.6,54.9,2.0,2.0,Advanced,59.1,Yes,1
2305,20,6.56,80.7,71.4,86.0,2.0,3.0,Intermediate,63.7,No,0
2306,21,7.34,80.3,80.7,96.5,6.0,1.0,Beginner,74.2,No,1
2307,19,7.38,67.1,79.4,69.6,3.0,1.0,Intermediate,73.3,No,1
2308,20,6.9,84.9,69.3,69.0,1.0,2.0,Intermediate,74.1,No,0
2309,20,5.86,88.9,89.3,66.4,4.0,3.0,Intermediate,85.8,No,0
2310,21,5.85,72.6,67.7,66.8,2.0,2.0,Intermediate,76.5,No,0
2311,20,6.28,80.6,74.0,58.2,2.0,0.0,Beginner,71.7,No,0
2312,20,7.57,71.6,74.9,71.6,3.0,2.0,Intermediate,100.0,Yes,1
2313,18,8.18,82.7,68.8,60.7,2.0,2.0,,60.6,No,0
2314,19,,94.3,68.2,70.1,1.0,0.0,Intermediate,67.5,Yes,1
2315,21,6.45,91.1,89.5,57.9,0.0,0.0,Intermediate,50.8,Yes,0
2316,20,6.75,59.8,82.0,72.4,3.0,2.0,Beginner,47.5,No,0
2317,21,8.63,70.0,99.1,62.7,2.0,2.0,Intermediate,75.2,No,1
2318,20,6.49,72.5,68.7,58.2,1.0,0.0,Beginner,76.6,YES,0
2319,21,8.22,86.6,55.9,58.1,4.0,1.0,Advanced,99.1,Yes,1
2320,21,6.74,77.4,62.1,77.8,3.0,2.0,Advanced,68.4,Yes,1
2321,20,6.81,78.4,59.6,50.7,3.0,2.0,Intermediate,68.7,No,0
2322,22,6.6,66.0,83.1,76.7,2.0,2.0,intermediate,45.8,No,0
2323,18,6.96,93.6,52.2,70.7,0.0,4.0,Intermediate,73.3,No,0
2324,19,6.01,83.0,52.6,82.4,1.0,0.0,Beginner,67.8,No,0
2325,20,7.02,59.0,66.0,75.3,2.0,0.0,Advanced,64.9,No,0
2326,19,6.15,92.2,27.1,55.8,0.0,2.0,Intermediate,62.2,No,0
2327,19,7.08,67.0,63.2,74.6,0.0,1.0,Beginner,46.8,No,1
2328,19,5.15,82.2,64.7,69.7,2.0,3.0,Intermediate,56.3,No,0
2329,21,6.45,70.9,27.0,63.6,1.0,2.0,Beginner,77.0,No,0
2330,19,6.82,74.3,91.8,53.4,2.0,0.0,Advanced,54.9,Yes,1
2331,20,6.63,95.2,56.4,92.3,2.0,1.0,Advanced,74.2,No,0
2332,22,5.18,76.4,80.4,83.7,3.0,1.0,Intermediate,60.2,No,0
2333,20,7.31,76.7,100.0,62.3,1.0,1.0,Beginner,55.4,No,0
2334,22,5.53,77.7,65.8,75.6,2.0,1.0,Advanced,97.3,No,1
2335,21,9.28,81.3,51.5,73.6,2.0,3.0,Beginner,74.3,Yes,1
2336,21,8.54,90.8,79.1,62.9,1.0,2.0,Advanced,69.2,No,0
2337,20,9.07,88.6,70.9,64.9,3.0,3.0,Advanced,96.1,No,1
2338,20,7.13,83.0,73.0,60.3,3.0,4.0,Intermediate,70.9,No,0
2339,18,5.11,90.8,60.5,59.1,2.0,1.0,Intermediate,56.6,No,0
2340,21,9.06,79.7,51.0,61.9,1.0,1.0,Intermediate,68.1,No,0
2341,18,7.37,87.8,74.4,80.4,5.0,3.0,Intermediate,57.8,No,1
2342,21,9.07,87.7,61.3,53.0,2.0,2.0,Advanced,59.3,No,1
2343,24,8.48,82.7,75.2,84.5,1.0,2.0,Intermediate,68.2,No,1
2344,23,7.55,81.3,59.6,77.8,0.0,0.0,Intermediate,94.9,No,1
2345,21,6.1,86.6,43.4,100.0,3.0,2.0,Beginner,25.0,No,0
2346,21,6.24,77.4,49.1,78.6,0.0,0.0,Advanced,57.3,Yes,0
2347,19,6.94,98.0,77.2,66.3,2.0,2.0,Intermediate,97.7,No,0
2348,20,7.25,82.3,82.2,61.7,3.0,2.0,Intermediate,26.3,No,1
2349,21,7.04,87.6,66.7,55.0,2.0,2.0,Intermediate,94.9,No,0
2350,19,7.48,63.7,58.3,64.0,3.0,1.0,Beginner,60.5,No,1
2351,19,8.71,86.5,67.5,83.5,3.0,2.0,Beginner,54.5,No,1
2352,19,9.12,84.9,51.6,67.2,2.0,0.0,Intermediate,86.2,No,1
2353,19,5.46,84.4,54.9,73.0,4.0,4.0,Intermediate,69.9,No,1
2354,19,7.7,99.2,68.4,66.4,0.0,0.0,Advanced,57.5,No,1
2355,19,8.23,83.1,84.8,34.8,3.0,0.0,Intermediate,55.0,No,0
2356,21,7.35,85.0,71.8,100.0,4.0,3.0,Intermediate,57.6,No,1
2357,23,7.75,83.1,,55.1,1.0,0.0,Intermediate,77.1,,0
2358,20,6.49,88.4,65.1,87.4,3.0,3.0,Advanced,67.9,No,1
2359,22,7.3,68.4,79.4,78.8,3.0,2.0,Intermediate,65.8,No,1
2360,20,7.05,62.6,62.3,65.5,2.0,1.0,Intermediate,81.5,No,0
2361,21,6.46,80.1,94.8,49.2,2.0,2.0,Intermediate,60.5,No,0
2362,20,6.68,91.7,73.3,43.2,1.0,2.0,Intermediate,75.2,No,0
2363,20,7.65,65.9,69.2,87.7,1.0,1.0,Advanced,77.4,Yes,1
2364,19,6.85,82.7,100.0,,1.0,6.0,Beginner,51.8,Yes,1
2365,21,7.13,78.0,100.0,55.0,3.0,0.0,Intermediate,80.9,No,1
2366,19,,58.7,51.7,50.5,2.0,1.0,Intermediate,73.1,No,0
2367,20,6.72,80.9,85.6,69.1,2.0,1.0,Intermediate,59.0,No,0
2368,23,6.04,70.6,100.0,65.4,4.0,3.0,Advanced,89.1,No,1
2369,20,5.87,61.7,74.3,58.8,4.0,3.0,Intermediate,92.6,No,1
2370,22,7.38,99.0,46.5,90.2,3.0,,Beginner,87.8,No,0
2371,22,6.77,,60.1,82.2,2.0,3.0,Intermediate,64.6,No,1
2372,20,5.9,89.7,50.9,58.5,1.0,4.0,Advanced,44.7,No,0
2373,19,6.6,71.2,80.1,80.7,2.0,1.0,,66.5,No,0
2374,19,7.62,90.5,81.1,78.8,1.0,2.0,Intermediate,75.0,Yes,1
2375,20,7.74,77.3,52.6,92.4,,1.0,Intermediate,67.1,Yes,1
2376,20,5.46,82.3,79.9,75.9,1.0,5.0,Intermediate,70.2,No,0
2377,21,7.78,85.9,52.7,83.8,2.0,1.0,Intermediate,63.7,No,0
2378,21,5.23,74.2,74.7,92.0,4.0,2.0,Advanced,34.9,,1
2379,19,6.56,67.5,58.9,79.0,1.0,1.0,Intermediate,66.7,No,0
2380,20,8.11,82.0,86.2,67.6,2.0,3.0,Intermediate,66.5,No,1
2381,18,6.08,70.5,66.7,47.9,1.0,1.0,Intermediate,66.9,Yes,0
2382,19,8.16,73.3,80.9,89.4,2.0,1.0,Advanced,97.6,Yes,1
2383,23,7.33,84.5,46.7,48.3,2.0,2.0,Advanced,42.9,Yes,0
2384,19,9.18,79.5,86.1,81.0,1.0,1.0,Intermediate,43.4,No,1
2385,19,8.87,72.1,50.5,77.3,2.0,0.0,Intermediate,45.7,No,1
2386,21,7.6,69.7,73.5,81.2,4.0,2.0,Intermediate,71.3,Yes,1
2387,19,6.95,77.9,89.7,85.5,1.0,1.0,Advanced,68.5,No,1
2388,22,8.56,100.0,65.4,49.7,5.0,3.0,Intermediate,42.0,No,1
2389,21,7.59,64.6,87.5,68.8,1.0,3.0,Advanced,46.6,No,0
2390,21,8.01,75.9,70.1,70.7,3.0,2.0,Advanced,70.7,No,1
2391,20,7.74,74.2,85.6,94.4,1.0,3.0,Advanced,69.6,No,1
2392,20,7.5,80.0,92.8,44.7,5.0,1.0,Beginner,48.0,No,0
2393,18,6.06,82.8,78.4,55.4,4.0,2.0,Intermediate,97.0,No,1
2394,19,8.17,75.9,87.2,68.1,5.0,4.0,Intermediate,92.4,No,1
2395,18,6.56,74.7,100.0,71.6,5.0,2.0,Beginner,81.8,No,0
2396,21,8.72,92.9,90.0,93.3,0.0,2.0,Advanced,74.0,No,1
2397,20,6.64,76.1,52.6,53.9,0.0,3.0,Intermediate,51.4,Yes,1
2398,21,7.34,82.0,75.0,52.0,2.0,2.0,,80.9,No,0
2399,22,8.82,55.9,73.2,65.5,4.0,1.0,Intermediate,54.7,No,1
2400,19,7.64,63.3,54.7,71.4,4.0,2.0,Intermediate,59.4,No,1
2401,22,6.34,80.6,63.5,45.8,,4.0,Advanced,75.0,Yes,0
2402,19,8.23,69.6,35.7,63.2,2.0,3.0,Intermediate,60.2,No,0
2403,20,7.14,76.2,41.2,,4.0,1.0,Beginner,86.1,No,1
2404,21,7.97,87.5,78.9,88.2,1.0,2.0,Advanced,57.5,No,1
2405,21,6.76,85.3,63.9,46.7,1.0,2.0,Intermediate,71.4,Yes,0
2406,21,7.51,,64.7,95.6,0.0,2.0,Intermediate,62.8,Yes,0
2407,20,8.84,57.8,64.4,64.6,1.0,0.0,Intermediate,62.6,No,0
2408,19,7.2,89.4,60.3,59.0,5.0,1.0,Advanced,93.9,No,1
2409,19,9.57,78.2,,80.7,2.0,1.0,Intermediate,56.9,No,0
2410,18,8.58,77.9,78.6,91.4,1.0,2.0,Intermediate,86.3,Yes,1
2411,20,7.85,81.7,65.2,59.3,2.0,2.0,Beginner,58.5,No,0
2412,19,7.31,76.1,89.0,75.5,4.0,2.0,Beginner,68.3,No,0
2413,19,6.62,58.8,50.8,54.8,2.0,1.0,Beginner,54.2,No,0
2414,21,7.92,91.3,77.7,36.1,3.0,2.0,Intermediate,93.4,Yes,1
2415,19,7.24,68.6,80.8,84.5,2.0,1.0,Intermediate,71.4,No,1
2416,19,7.57,62.0,63.6,76.8,3.0,0.0,Intermediate,,Yes,0
2417,21,8.45,90.6,55.0,79.2,3.0,5.0,Intermediate,52.0,No,1
2418,20,6.75,78.6,86.0,64.1,1.0,1.0,Intermediate,59.5,Yes,1
2419,21,7.81,83.5,83.1,67.0,2.0,3.0,Intermediate,73.9,No,0
2420,19,5.08,64.9,83.2,46.5,3.0,1.0,Intermediate,48.8,No,0
2421,20,8.55,83.1,81.1,83.6,2.0,2.0,Intermediate,62.2,No,0
2422,21,5.87,85.7,74.8,76.8,3.0,1.0,Advanced,83.0,Yes,1
2423,21,7.1,100.0,64.8,65.7,3.0,2.0,Intermediate,53.9,Yes,1
2424,19,7.54,70.3,91.0,73.6,3.0,1.0,Beginner,46.4,Yes,1
2425,24,7.59,59.6,99.4,79.9,2.0,1.0,Intermediate,86.9,Yes,0
2426,20,7.67,65.4,86.0,71.5,5.0,3.0,Intermediate,83.3,No,0
2427,21,7.76,71.5,96.4,74.6,0.0,0.0,Advanced,61.5,No,0
2428,19,9.38,100.0,41.8,65.1,3.0,1.0,Advanced,62.0,No,0
2429,19,8.61,,68.6,74.9,4.0,4.0,Advanced,66.1,No,1
2430,18,7.92,91.4,61.5,100.0,,3.0,Beginner,81.9,No,0
2431,19,5.24,84.2,50.9,62.7,6.0,0.0,Intermediate,42.5,No,0
2432,19,6.64,67.5,35.1,85.5,1.0,2.0,Intermediate,51.0,No,1
2433,21,8.91,83.9,81.4,91.7,3.0,0.0,Intermediate,67.8,No,1
2434,19,4.99,74.7,83.3,51.8,1.0,1.0,,56.5,No,0
2435,20,6.66,67.9,55.6,75.4,1.0,1.0,Advanced,59.9,No,0
2436,22,6.47,97.1,60.9,63.4,2.0,3.0,Advanced,49.0,No,1
2437,20,9.4,67.7,55.8,65.7,5.0,2.0,Beginner,65.3,Yes,1
2438,19,6.65,78.4,52.8,80.9,0.0,1.0,Intermediate,68.6,No,0
2439,22,7.29,89.0,65.3,81.3,0.0,2.0,Intermediate,75.6,Yes,0
2440,19,6.49,73.6,100.0,92.9,1.0,0.0,Intermediate,66.8,No,0
2441,23,5.54,86.8,63.6,78.6,2.0,1.0,Advanced,75.5,No,0
2442,23,7.24,79.5,71.5,77.8,4.0,6.0,Beginner,46.2,No,0
2443,19,6.36,69.2,73.1,73.9,1.0,1.0,Advanced,56.3,No,0
2444,19,,99.4,63.8,61.8,2.0,0.0,Beginner,50.2,Yes,0
2445,21,7.01,88.6,77.4,60.5,0.0,3.0,Intermediate,87.1,No,1
2446,20,6.4,96.1,68.4,,4.0,1.0,Advanced,72.3,Yes,1
2447,19,6.77,88.6,77.1,44.3,3.0,2.0,Advanced,59.5,No,1
2448,20,6.16,80.1,64.4,76.5,2.0,2.0,Beginner,45.5,No,0
2449,18,6.81,76.1,50.5,65.9,3.0,2.0,Intermediate,47.3,Yes,1
2450,19,7.35,61.7,69.1,65.3,1.0,0.0,Intermediate,85.2,Yes,0
2451,21,6.74,73.9,76.9,65.9,4.0,1.0,Intermediate,79.2,No,0
2452,23,8.08,85.4,51.1,80.3,1.0,2.0,Beginner,60.7,No,0
2453,18,6.94,72.1,44.3,34.1,5.0,1.0,Beginner,52.5,No,0
2454,19,8.36,72.9,71.8,73.3,4.0,1.0,Intermediate,51.3,No,1
2455,20,7.4,84.5,65.0,71.0,1.0,3.0,Intermediate,53.8,No,1
2456,22,6.32,84.4,64.5,47.4,4.0,3.0,Intermediate,69.7,No,0
2457,19,8.52,61.9,63.0,67.4,1.0,0.0,Intermediate,66.6,Yes,0
2458,20,7.4,67.7,53.9,57.9,2.0,1.0,Advanced,93.4,No,1
2459,20,8.72,67.4,93.9,58.4,3.0,2.0,Advanced,57.3,No,1
2460,20,8.81,64.5,31.2,80.7,1.0,2.0,Advanced,67.0,Yes,0
2461,19,6.64,,67.3,45.4,2.0,2.0,Advanced,60.1,No,0
2462,22,7.88,84.5,65.0,48.0,3.0,1.0,Intermediate,56.9,Yes,0
2463,20,6.49,91.0,77.4,88.2,1.0,3.0,Beginner,89.5,No,1
2464,18,6.6,69.0,73.9,41.3,1.0,0.0,Intermediate,82.0,No,0
2465,21,6.33,70.1,72.7,62.0,2.0,0.0,Intermediate,95.7,Yes,1
2466,19,9.11,62.5,50.2,88.6,2.0,0.0,Intermediate,75.8,Yes,1
2467,21,8.79,100.0,49.1,70.2,0.0,1.0,Beginner,48.0,No,0
2468,18,8.76,77.7,75.9,70.8,2.0,1.0,Intermediate,70.7,No,1
2469,20,5.87,64.9,62.0,87.2,1.0,1.0,Intermediate,57.8,Yes,1
2470,21,7.84,60.3,65.0,79.6,3.0,,Advanced,84.4,No,1
1043,19,7.22,75.8,74.5,80.6,4.0,3.0,Intermediate,63.3,No,0
1077,21,5.06,70.5,79.5,80.0,2.0,2.0,Beginner,69.4,No,0
2381,18,6.08,70.5,66.7,47.9,1.0,1.0,Intermediate,66.9,Yes,0
1253,20,5.69,69.3,100.0,83.3,5.0,1.0,Beginner,89.0,Yes,1
1389,22,7.8,78.8,100.0,,1.0,2.0,Advanced,72.5,No,0
2207,20,6.11,77.7,62.4,74.4,1.0,4.0,Intermediate,93.9,No,0
1548,20,6.24,86.2,56.1,72.9,2.0,3.0,Advanced,69.9,No,0
1036,19,5.79,74.3,36.5,74.1,2.0,3.0,Advanced,90.3,No,0
1032,22,8.87,77.4,88.8,80.4,2.0,0.0,Beginner,65.8,No,1
1321,20,8.33,91.3,54.6,65.0,2.0,2.0,Intermediate,46.4,Yes,0
2109,22,5.99,77.5,70.2,66.5,1.0,1.0,Advanced,48.7,No,0
2026,21,8.03,89.3,53.5,55.2,1.0,0.0,Intermediate,77.6,No,0
1695,21,6.91,76.5,44.5,40.9,1.0,2.0,Intermediate,71.6,Yes,0
2083,20,8.72,79.5,87.0,77.7,2.0,2.0,Advanced,46.9,No,1
2178,22,5.46,66.6,90.9,68.6,0.0,1.0,Advanced,71.7,Yes,0
1029,22,6.29,80.5,78.9,83.0,1.0,0.0,Intermediate,69.2,Yes,0
1019,21,6.3,74.9,71.5,,3.0,3.0,Advanced,85.6,No,1
1261,23,6.62,74.1,56.9,59.1,4.0,1.0,Intermediate,35.2,No,0
1936,21,7.22,89.3,77.1,77.5,1.0,1.0,Intermediate,64.1,Yes,1
1680,21,6.58,68.6,73.9,91.8,2.0,2.0,Intermediate,65.8,Yes,0
1946,22,6.15,82.7,73.2,62.0,3.0,1.0,Intermediate,68.6,No,0
1747,19,7.61,82.9,86.6,64.7,1.0,3.0,Advanced,79.7,No,1
2397,20,6.64,76.1,52.6,53.9,0.0,3.0,Intermediate,51.4,Yes,1
2100,19,7.69,83.5,67.9,47.1,2.0,1.0,Intermediate,45.1,No,0
1778,24,9.23,78.4,81.8,60.9,2.0,3.0,Advanced,63.9,No,1
1104,19,7.46,78.1,60.0,78.5,0.0,0.0,Intermediate,66.0,Yes,0
1643,19,6.61,68.0,53.9,64.9,0.0,1.0,Advanced,62.4,Yes,0
1132,21,6.76,66.4,73.8,98.8,2.0,1.0,beginner,58.7,No,0
1895,18,4.5,64.9,73.8,72.3,2.0,1.0,Advanced,72.8,No,0
1935,21,8.33,100.0,58.8,78.7,4.0,2.0,,79.2,No,1
